Status,Implementation Type,full_name,module,entity_name,type,bases,source
Implemented,Full,sage.categories.examples.finite_weyl_groups.Element,sage.categories.examples.finite_weyl_groups,Element,class,ElementWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/finite_weyl_groups.py#L174
Implemented,Full,sage.categories.examples.finite_weyl_groups.SymmetricGroup,sage.categories.examples.finite_weyl_groups,SymmetricGroup,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/finite_weyl_groups.py#L19
Implemented,Full,sage.categories.examples.graded_connected_hopf_algebras_with_basis,sage.categories.examples.graded_connected_hopf_algebras_with_basis,graded_connected_hopf_algebras_with_basis,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/graded_connected_hopf_algebras_with_basis.py#L20
Implemented,Full,sage.categories.examples.graded_connected_hopf_algebras_with_basis.GradedConnectedCombinatorialHopfAlgebraWithPrimitiveGenerator,sage.categories.examples.graded_connected_hopf_algebras_with_basis,GradedConnectedCombinatorialHopfAlgebraWithPrimitiveGenerator,class,CombinatorialFreeModule,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/graded_connected_hopf_algebras_with_basis.py#L20
Implemented,Full,sage.categories.examples.graded_modules_with_basis,sage.categories.examples.graded_modules_with_basis,graded_modules_with_basis,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/graded_modules_with_basis.py#L19
Implemented,Full,sage.categories.examples.graded_modules_with_basis.GradedPartitionModule,sage.categories.examples.graded_modules_with_basis,GradedPartitionModule,class,CombinatorialFreeModule,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/graded_modules_with_basis.py#L19
Partial,Partial,sage.categories.examples.graphs,sage.categories.examples.graphs,graphs,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/graphs.py#L17
Partial,Partial,sage.categories.examples.graphs.Cycle,sage.categories.examples.graphs,Cycle,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/graphs.py#L17
Partial,Partial,sage.categories.examples.graphs.Element,sage.categories.examples.graphs,Element,class,ElementWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/graphs.py#L101
Implemented,Full,sage.categories.examples.hopf_algebras_with_basis,sage.categories.examples.hopf_algebras_with_basis,hopf_algebras_with_basis,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/hopf_algebras_with_basis.py#L20
Implemented,Full,sage.categories.examples.hopf_algebras_with_basis.MyGroupAlgebra,sage.categories.examples.hopf_algebras_with_basis,MyGroupAlgebra,class,"R, G, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/hopf_algebras_with_basis.py#L20
Implemented,Full,sage.categories.examples.infinite_enumerated_sets,sage.categories.examples.infinite_enumerated_sets,infinite_enumerated_sets,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/infinite_enumerated_sets.py#L18
Implemented,Full,sage.categories.examples.infinite_enumerated_sets.NonNegativeIntegers,sage.categories.examples.infinite_enumerated_sets,NonNegativeIntegers,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/infinite_enumerated_sets.py#L18
Implemented,Full,sage.categories.examples.lie_algebras,sage.categories.examples.lie_algebras,lie_algebras,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/lie_algebras.py#L21
Implemented,Full,sage.categories.examples.lie_algebras.Element,sage.categories.examples.lie_algebras,Element,class,ElementWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/lie_algebras.py#L151
Implemented,Full,sage.categories.examples.lie_algebras.LieAlgebraFromAssociative,sage.categories.examples.lie_algebras,LieAlgebraFromAssociative,class,"Parent, UniqueRepresentation",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/lie_algebras.py#L21
Implemented,Full,sage.categories.examples.lie_algebras_with_basis,sage.categories.examples.lie_algebras_with_basis,lie_algebras_with_basis,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/lie_algebras_with_basis.py#L21
Implemented,Full,sage.categories.examples.lie_algebras_with_basis.AbelianLieAlgebra,sage.categories.examples.lie_algebras_with_basis,AbelianLieAlgebra,class,"R, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/lie_algebras_with_basis.py#L21
Implemented,Full,sage.categories.examples.lie_algebras_with_basis.Element,sage.categories.examples.lie_algebras_with_basis,Element,class,IndexedFreeModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/lie_algebras_with_basis.py#L89
Implemented,Full,sage.categories.examples.lie_algebras_with_basis.IndexedPolynomialRing,sage.categories.examples.lie_algebras_with_basis,IndexedPolynomialRing,class,"R, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/lie_algebras_with_basis.py#L111
Implemented,Full,sage.categories.examples.magmas,sage.categories.examples.magmas,magmas,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/magmas.py#L23
Implemented,Full,sage.categories.examples.magmas.Element,sage.categories.examples.magmas,Element,class,ElementWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/magmas.py#L152
Implemented,Full,sage.categories.examples.magmas.FreeMagma,sage.categories.examples.magmas,FreeMagma,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/magmas.py#L23
Implemented,Full,sage.categories.examples.magmas.wrapped_class,sage.categories.examples.magmas,wrapped_class,attribute,,
Partial,Partial,sage.categories.examples.manifolds,sage.categories.examples.manifolds,manifolds,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/manifolds.py#L17
Partial,Partial,sage.categories.examples.manifolds.Plane,sage.categories.examples.manifolds,Plane,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/manifolds.py#L17
Implemented,Full,sage.categories.examples.monoids,sage.categories.examples.monoids,monoids,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/monoids.py#L20
Implemented,Full,sage.categories.examples.monoids.Element,sage.categories.examples.monoids,Element,class,ElementWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/monoids.py#L140
Implemented,Full,sage.categories.examples.monoids.FreeMonoid,sage.categories.examples.monoids,FreeMonoid,class,FreeSemigroup,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/monoids.py#L20
Implemented,Full,sage.categories.examples.monoids.wrapped_class,sage.categories.examples.monoids,wrapped_class,attribute,,
Implemented,Full,sage.categories.examples.posets,sage.categories.examples.posets,posets,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/posets.py#L20
Implemented,Full,sage.categories.examples.posets.Element,sage.categories.examples.posets,Element,class,ElementWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/posets.py#L109
Implemented,Full,sage.categories.examples.posets.FiniteSetsOrderedByInclusion,sage.categories.examples.posets,FiniteSetsOrderedByInclusion,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/posets.py#L20
Implemented,Full,sage.categories.examples.posets.PositiveIntegersOrderedByDivisibilityFacade,sage.categories.examples.posets,PositiveIntegersOrderedByDivisibilityFacade,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/posets.py#L114
Implemented,Full,sage.categories.examples.posets.element_class,sage.categories.examples.posets,element_class,class,"X, Set_object_enumerated, parent_class",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/posets.py#L848
Implemented,Full,sage.categories.examples.posets.wrapped_class,sage.categories.examples.posets,wrapped_class,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/posets.py#L848
Implemented,Full,sage.categories.examples.semigroups,sage.categories.examples.semigroups,semigroups,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semigroups.py#L151
Implemented,Full,sage.categories.examples.semigroups.Element,sage.categories.examples.semigroups,Element,class,ElementWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semigroups.py#L286
Implemented,Full,sage.categories.examples.semigroups.FreeSemigroup,sage.categories.examples.semigroups,FreeSemigroup,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semigroups.py#L151
Implemented,Full,sage.categories.examples.semigroups.IncompleteSubquotientSemigroup,sage.categories.examples.semigroups,IncompleteSubquotientSemigroup,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semigroups.py#L514
Implemented,Full,sage.categories.examples.semigroups.LeftZeroSemigroup,sage.categories.examples.semigroups,LeftZeroSemigroup,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semigroups.py#L20
Implemented,Full,sage.categories.examples.semigroups.QuotientOfLeftZeroSemigroup,sage.categories.examples.semigroups,QuotientOfLeftZeroSemigroup,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semigroups.py#L293
Implemented,Full,sage.categories.examples.semigroups.wrapped_class,sage.categories.examples.semigroups,wrapped_class,attribute,,
Implemented,Full,sage.categories.examples.semigroups_cython,sage.categories.examples.semigroups_cython,semigroups_cython,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semigroups_cython.pyx#L126
Implemented,Full,sage.categories.examples.semigroups_cython.ElementMethods,sage.categories.examples.semigroups_cython,ElementMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semigroups_cython.pyx#L38
Implemented,Full,sage.categories.examples.semigroups_cython.IdempotentSemigroups,sage.categories.examples.semigroups_cython,IdempotentSemigroups,class,Category,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semigroups_cython.pyx#L126
Implemented,Full,sage.categories.examples.semigroups_cython.LeftZeroSemigroup,sage.categories.examples.semigroups_cython,LeftZeroSemigroup,class,LeftZeroSemigroup,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semigroups_cython.pyx#L129
Implemented,Full,sage.categories.examples.semigroups_cython.LeftZeroSemigroupElement,sage.categories.examples.semigroups_cython,LeftZeroSemigroupElement,class,Element,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semigroups_cython.pyx#L50
Implemented,Full,sage.categories.examples.semirings,sage.categories.examples.semirings,semirings,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semirings.py#L105
Implemented,Full,sage.categories.examples.semirings.Ternary,sage.categories.examples.semirings,Ternary,class,Element,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semirings.py#L25
Implemented,Full,sage.categories.examples.semirings.TernaryLogic,sage.categories.examples.semirings,TernaryLogic,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/semirings.py#L105
Implemented,Full,sage.categories.examples.sets_cat,sage.categories.examples.sets_cat,sets_cat,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/sets_cat.py#L22
Implemented,Full,sage.categories.examples.sets_cat.Element,sage.categories.examples.sets_cat,Element,class,Element,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/sets_cat.py#L273
Implemented,Full,sage.categories.examples.sets_cat.PrimeNumbers,sage.categories.examples.sets_cat,PrimeNumbers,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/sets_cat.py#L22
Implemented,Full,sage.categories.examples.sets_cat.PrimeNumbers_Abstract,sage.categories.examples.sets_cat,PrimeNumbers_Abstract,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/sets_cat.py#L157
Implemented,Full,sage.categories.examples.sets_cat.PrimeNumbers_Facade,sage.categories.examples.sets_cat,PrimeNumbers_Facade,class,PrimeNumbers_Abstract,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/sets_cat.py#L562
Implemented,Full,sage.categories.examples.sets_cat.PrimeNumbers_Inherits,sage.categories.examples.sets_cat,PrimeNumbers_Inherits,class,PrimeNumbers_Abstract,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/sets_cat.py#L308
Implemented,Full,sage.categories.examples.sets_cat.PrimeNumbers_Wrapper,sage.categories.examples.sets_cat,PrimeNumbers_Wrapper,class,PrimeNumbers_Abstract,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/sets_cat.py#L441
Implemented,Full,sage.categories.examples.sets_cat.element_class,sage.categories.examples.sets_cat,element_class,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/sets_cat.py#L404
Implemented,Full,sage.categories.examples.sets_with_grading,sage.categories.examples.sets_with_grading,sets_with_grading,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/sets_with_grading.py#L13
Implemented,Full,sage.categories.examples.sets_with_grading.NonNegativeIntegers,sage.categories.examples.sets_with_grading,NonNegativeIntegers,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/sets_with_grading.py#L13
Partial,Partial,sage.categories.examples.with_realizations,sage.categories.examples.with_realizations,with_realizations,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/with_realizations.py#L26
Partial,Partial,sage.categories.examples.with_realizations.Bases,sage.categories.examples.with_realizations,Bases,class,Category_realization_of_parent,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/with_realizations.py#L284
Partial,Partial,sage.categories.examples.with_realizations.Fundamental,sage.categories.examples.with_realizations,Fundamental,class,"A, CombinatorialFreeModule, BindableClass",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/with_realizations.py#L382
Partial,Partial,sage.categories.examples.with_realizations.In,sage.categories.examples.with_realizations,In,class,"A, CombinatorialFreeModule, BindableClass",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/with_realizations.py#L458
Partial,Partial,sage.categories.examples.with_realizations.Out,sage.categories.examples.with_realizations,Out,class,"A, CombinatorialFreeModule, BindableClass",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/with_realizations.py#L501
Partial,Partial,sage.categories.examples.with_realizations.ParentMethods,sage.categories.examples.with_realizations,ParentMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/with_realizations.py#L308
Partial,Partial,sage.categories.examples.with_realizations.SubsetAlgebra,sage.categories.examples.with_realizations,SubsetAlgebra,class,"R, S, UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/categories/examples/with_realizations.py#L26
Implemented,Full,sage.categories.facade_sets,sage.categories.facade_sets,facade_sets,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/facade_sets.py#L17
Implemented,Full,sage.categories.facade_sets.FacadeSets,sage.categories.facade_sets,FacadeSets,class,CategoryWithAxiom_singleton,https://github.com/sagemath/sage/blob/develop/src/sage/categories/facade_sets.py#L17
Implemented,Full,sage.categories.facade_sets.ParentMethods,sage.categories.facade_sets,ParentMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/facade_sets.py#L45
Implemented,Full,sage.categories.fields,sage.categories.fields,fields,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/fields.py#L27
Implemented,Full,sage.categories.fields.ElementMethods,sage.categories.fields,ElementMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/fields.py#L652
Implemented,Full,sage.categories.fields.Fields,sage.categories.fields,Fields,class,CategoryWithAxiom_singleton,https://github.com/sagemath/sage/blob/develop/src/sage/categories/fields.py#L27
Implemented,Full,sage.categories.fields.ParentMethods,sage.categories.fields,ParentMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/fields.py#L194
Implemented,Full,sage.categories.filtered_algebras,sage.categories.filtered_algebras,filtered_algebras,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_algebras.py#L16
Implemented,Full,sage.categories.filtered_algebras.FilteredAlgebras,sage.categories.filtered_algebras,FilteredAlgebras,class,FilteredModulesCategory,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_algebras.py#L16
Implemented,Full,sage.categories.filtered_algebras.ParentMethods,sage.categories.filtered_algebras,ParentMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_algebras.py#L44
Implemented,Full,sage.categories.filtered_algebras_with_basis,sage.categories.filtered_algebras_with_basis,filtered_algebras_with_basis,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_algebras_with_basis.py#L23
Implemented,Full,sage.categories.filtered_algebras_with_basis.ElementMethods,sage.categories.filtered_algebras_with_basis,ElementMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_algebras_with_basis.py#L546
Implemented,Full,sage.categories.filtered_algebras_with_basis.FilteredAlgebrasWithBasis,sage.categories.filtered_algebras_with_basis,FilteredAlgebrasWithBasis,class,FilteredModulesCategory,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_algebras_with_basis.py#L23
Implemented,Full,sage.categories.filtered_algebras_with_basis.ParentMethods,sage.categories.filtered_algebras_with_basis,ParentMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_algebras_with_basis.py#L49
Implemented,Full,sage.categories.filtered_modules,sage.categories.filtered_modules,filtered_modules,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_modules.py#L119
Implemented,Full,sage.categories.filtered_modules.Connected,sage.categories.filtered_modules,Connected,class,CategoryWithAxiom_over_base_ring,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_modules.py#L209
Implemented,Full,sage.categories.filtered_modules.FilteredModules,sage.categories.filtered_modules,FilteredModules,class,FilteredModulesCategory,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_modules.py#L119
Implemented,Full,sage.categories.filtered_modules.FilteredModulesCategory,sage.categories.filtered_modules,FilteredModulesCategory,class,"RegressiveCovariantConstructionCategory, Category_over_base_ring",https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_modules.py#L38
Implemented,Full,sage.categories.filtered_modules.SubcategoryMethods,sage.categories.filtered_modules,SubcategoryMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_modules.py#L180
Implemented,Full,sage.categories.filtered_modules_with_basis,sage.categories.filtered_modules_with_basis,filtered_modules_with_basis,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_modules_with_basis.py#L39
Implemented,Full,sage.categories.filtered_modules_with_basis.ElementMethods,sage.categories.filtered_modules_with_basis,ElementMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_modules_with_basis.py#L711
Implemented,Full,sage.categories.filtered_modules_with_basis.FilteredModulesWithBasis,sage.categories.filtered_modules_with_basis,FilteredModulesWithBasis,class,FilteredModulesCategory,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_modules_with_basis.py#L39
Implemented,Full,sage.categories.filtered_modules_with_basis.FiniteDimensional,sage.categories.filtered_modules_with_basis,FiniteDimensional,class,CategoryWithAxiom_over_base_ring,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_modules_with_basis.py#L1163
Implemented,Full,sage.categories.filtered_modules_with_basis.ParentMethods,sage.categories.filtered_modules_with_basis,ParentMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_modules_with_basis.py#L1164
Implemented,Full,sage.categories.filtered_modules_with_basis.Subobjects,sage.categories.filtered_modules_with_basis,Subobjects,class,SubobjectsCategory,https://github.com/sagemath/sage/blob/develop/src/sage/categories/filtered_modules_with_basis.py#L1078
Implemented,Full,sage.categories.finite_complex_reflection_groups,sage.categories.finite_complex_reflection_groups,finite_complex_reflection_groups,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_complex_reflection_groups.py#L22
Implemented,Full,sage.categories.finite_complex_reflection_groups.ElementMethods,sage.categories.finite_complex_reflection_groups,ElementMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_complex_reflection_groups.py#L643
Implemented,Full,sage.categories.finite_complex_reflection_groups.FiniteComplexReflectionGroups,sage.categories.finite_complex_reflection_groups,FiniteComplexReflectionGroups,class,CategoryWithAxiom,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_complex_reflection_groups.py#L22
Implemented,Full,sage.categories.finite_complex_reflection_groups.Irreducible,sage.categories.finite_complex_reflection_groups,Irreducible,class,CategoryWithAxiom,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_complex_reflection_groups.py#L764
Implemented,Full,sage.categories.finite_complex_reflection_groups.ParentMethods,sage.categories.finite_complex_reflection_groups,ParentMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_complex_reflection_groups.py#L780
Implemented,Full,sage.categories.finite_complex_reflection_groups.SubcategoryMethods,sage.categories.finite_complex_reflection_groups,SubcategoryMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_complex_reflection_groups.py#L84
Implemented,Full,sage.categories.finite_complex_reflection_groups.WellGenerated,sage.categories.finite_complex_reflection_groups,WellGenerated,class,CategoryWithAxiom,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_complex_reflection_groups.py#L1108
Implemented,Full,sage.categories.finite_coxeter_groups,sage.categories.finite_coxeter_groups,finite_coxeter_groups,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_coxeter_groups.py#L22
Implemented,Full,sage.categories.finite_coxeter_groups.ElementMethods,sage.categories.finite_coxeter_groups,ElementMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_coxeter_groups.py#L907
Implemented,Full,sage.categories.finite_coxeter_groups.FiniteCoxeterGroups,sage.categories.finite_coxeter_groups,FiniteCoxeterGroups,class,CategoryWithAxiom,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_coxeter_groups.py#L22
Implemented,Full,sage.categories.finite_coxeter_groups.ParentMethods,sage.categories.finite_coxeter_groups,ParentMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_coxeter_groups.py#L64
Partial,Partial,sage.categories.finite_crystals,sage.categories.finite_crystals,finite_crystals,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_crystals.py#L19
Partial,Partial,sage.categories.finite_crystals.FiniteCrystals,sage.categories.finite_crystals,FiniteCrystals,class,CategoryWithAxiom_singleton,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_crystals.py#L19
Partial,Partial,sage.categories.finite_crystals.TensorProducts,sage.categories.finite_crystals,TensorProducts,class,TensorProductsCategory,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_crystals.py#L90
Implemented,Full,sage.categories.finite_dimensional_algebras_with_basis,sage.categories.finite_dimensional_algebras_with_basis,finite_dimensional_algebras_with_basis,module,,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_dimensional_algebras_with_basis.py#L37
Implemented,Full,sage.categories.finite_dimensional_algebras_with_basis.Cellular,sage.categories.finite_dimensional_algebras_with_basis,Cellular,class,CategoryWithAxiom_over_base_ring,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_dimensional_algebras_with_basis.py#L1324
Implemented,Full,sage.categories.finite_dimensional_algebras_with_basis.ElementMethods,sage.categories.finite_dimensional_algebras_with_basis,ElementMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_dimensional_algebras_with_basis.py#L1581
Implemented,Full,sage.categories.finite_dimensional_algebras_with_basis.FiniteDimensionalAlgebrasWithBasis,sage.categories.finite_dimensional_algebras_with_basis,FiniteDimensionalAlgebrasWithBasis,class,CategoryWithAxiom_over_base_ring,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_dimensional_algebras_with_basis.py#L37
Implemented,Full,sage.categories.finite_dimensional_algebras_with_basis.ParentMethods,sage.categories.finite_dimensional_algebras_with_basis,ParentMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_dimensional_algebras_with_basis.py#L1377
Implemented,Full,sage.categories.finite_dimensional_algebras_with_basis.SubcategoryMethods,sage.categories.finite_dimensional_algebras_with_basis,SubcategoryMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/categories/finite_dimensional_algebras_with_basis.py#L1771
